Kepler ID,KOI Name,Discovery Quarter,Kepler Disposition,RA (J2000),Dec (J2000),Period,Transit Depth,Duration,Semi-major Axis,Eccentricity,r/R,a/R,Planet Radius,Teq,Teff,log(g),Stellar Radius,Stellar Mass,KOI count,Binary Discrimination
5966154,K00655.01,1,CANDIDATE,19 34 30.249,+41 16 22.15,25.67,390,5.89,0.18,0,0.02,19.3,2.77,710,6133,4.32,1.24,1.18,2,0.05
5966154,K00655.02,1,CANDIDATE,19 34 30.249,+41 16 22.15,151.89,348,12.06,0.59,0,0.02,63.1,2.55,393,6133,4.32,1.24,1.18,2,1.15
6020753,K00657.01,1,CANDIDATE,18 51 53.621,+41 19 19.24,4.07,548,2.09,0.04,0,0.02,12,1.61,813,4763,4.63,0.66,0.68,2,2.72
6020753,K00657.02,1,CANDIDATE,18 51 53.621,+41 19 19.24,16.28,816,2.93,0.11,0,0.03,30.2,2.05,512,4763,4.63,0.66,0.68,2,2.26
6062088,K00658.01,1,CANDIDATE,19 48 21.599,+41 23 16.91,3.16,502,1.94,0.04,0,0.02,10.9,2.1,1217,5924,4.52,0.91,1.01,3,2.11
6062088,K00658.02,1,CANDIDATE,19 48 21.599,+41 23 16.91,5.37,478,2.09,0.06,0,0.02,15.5,2.1,1018,5924,4.52,0.91,1.01,3,0.88
6062088,K00658.03,1,CANDIDATE,19 48 21.599,+41 23 16.91,11.33,172,3.45,0.1,0,0.01,25,1.18,793,5924,4.52,0.91,1.01,3,2.9
6125481,K00659.01,1,CANDIDATE,19 29 40.129,+41 25 00.73,23.21,302,4.34,0.17,0,0.02,33,2.7,858,6721,4.22,1.46,1.3,1,3.08
6267535,K00660.01,1,CANDIDATE,18 59 40.664,+41 37 01.89,6.08,290,7.22,0.06,0,0.02,4.3,2.8,1174,5480,4.05,1.49,0.91,1,3.4
6347299,K00661.01,1,CANDIDATE,19 01 23.328,+41 45 42.92,14.4,397,3.9,0.12,0,0.02,22.8,2.2,810,6098,4.4,1.07,1.05,2,3.16
6347299,K00661.02,1,CANDIDATE,19 01 23.328,+41 45 42.92,25.66,171,4.73,0.17,0,0.01,33,1.47,669,6098,4.4,1.07,1.05,2,2.11
6365156,K00662.01,1,CANDIDATE,19 28 44.854,+41 43 37.38,10.21,287,6.16,0.09,0,0.02,6.4,2.1,913,6148,4.41,1.06,1.07,1,4.07
6425957,K00663.01,1,CANDIDATE,19 01 08.906,+41 51 40.22,2.76,544,1.94,0.03,0,0.02,6.8,1.49,795,4303,4.71,0.56,0.59,2,1.61
6425957,K00663.02,1,CANDIDATE,19 01 08.906,+41 51 40.22,20.31,700,2.97,0.12,0,0.03,26,1.85,407,4303,4.71,0.56,0.59,2,0.24
6442340,K00664.01,1,CANDIDATE,19 26 32.322,+41 50 01.89,13.14,225,4.8,0.11,0,0.01,17,1.98,896,5986,4.24,1.27,1.02,3,5.02
6442340,K00664.02,1,CANDIDATE,19 26 32.322,+41 50 01.89,7.78,96,4.11,0.08,0,0.01,12,1.29,1071,5986,4.24,1.27,1.02,3,0.03
6442340,K00664.03,1,CANDIDATE,19 26 32.322,+41 50 01.89,23.44,99,6.23,0.16,0,0.01,25,1.3,740,5986,4.24,1.27,1.02,3,0.6
6685609,K00665.01,1,CANDIDATE,19 20 07.324,+42 09 57.78,5.87,436,4.14,0.07,0,0.02,7,2.5,1102,6080,4.37,1.1,1.04,3,7.85
6685609,K00665.02,1,CANDIDATE,19 20 07.324,+42 09 57.78,1.61,101,3.18,0.03,0,0.01,2.96,1.17,1709,6080,4.37,1.1,1.04,3,3.2
6685609,K00665.03,1,CANDIDATE,19 20 07.324,+42 09 57.78,3.07,92,4.08,0.04,0,0.01,4.55,1.11,1371,6080,4.37,1.1,1.04,3,3.1
6707835,K00666.01,1,CANDIDATE,19 44 07.727,+42 07 54.02,22.25,596,3.9,0.16,0,0.02,37,2.57,638,5706,4.45,1.02,1.08,1,0.43
7033671,K00670.01,1,CANDIDATE,19 27 17.637,+42 30 58.35,9.49,266,3.49,0.09,0,0.02,17.7,1.77,896,5754,4.35,1.06,0.92,1,4.96
7040629,K00671.01,1,CANDIDATE,19 35 33.648,+42 31 40.68,4.23,162,3.52,0.05,0,0.01,5.75,1.43,1126,5845,4.45,0.97,0.96,4,0.07
7040629,K00671.02,1,CANDIDATE,19 35 33.648,+42 31 40.68,7.47,117,4.08,0.07,0,0.01,8.39,1.23,934,5845,4.45,0.97,0.96,4,5.22
7040629,K00671.03,1,CANDIDATE,19 35 33.648,+42 31 40.68,16.26,139,4.27,0.12,0,0.01,14.1,1.45,722,5845,4.45,0.97,0.96,4,1.27
7040629,K00671.04,1,CANDIDATE,19 35 33.648,+42 31 40.68,11.13,104,4.56,0.1,0,0.01,11,1.17,820,5845,4.45,0.97,0.96,4,2.51
7115785,K00672.01,1,CANDIDATE,19 24 40.686,+42 38 26.91,16.09,619,3.83,0.12,0,0.03,11.35,3.32,697,5524,4.41,1,0.93,3,2.05
7115785,K00672.02,1,CANDIDATE,19 24 40.686,+42 38 26.91,41.75,1058,6.7,0.23,0,0.04,21.43,4.03,507,5524,4.41,1,0.93,3,0.02
7124613,K00673.01,1,CANDIDATE,19 35 20.295,+42 37 29.86,4.42,282,3.03,0.06,0,0.02,7.9,2.25,1360,6558,4.34,1.24,1.22,1,2.9
7277317,K00674.01,1,CANDIDATE,19 21 18.560,+42 53 53.81,16.34,1684,10.07,0.14,0,0.04,8.2,12.7,959,4864,3.67,2.73,1.29,1,3.29
7447200,K00676.01,1,CANDIDATE,19 30 00.813,+43 04 59.34,7.97,3220,2.94,0.07,0,0.05,18.2,3.3,566,4367,4.71,0.57,0.61,2,10.95
7447200,K00676.02,1,CANDIDATE,19 30 00.813,+43 04 59.34,2.45,1761,1.74,0.03,0,0.04,8.3,2.56,839,4367,4.71,0.57,0.61,2,1.05
7509886,K00678.01,1,CANDIDATE,19 01 45.396,+43 10 06.53,6.04,272,2.4,0.06,0,0.02,7.1,3.82,1203,5174,3.91,1.75,0.91,2,1.82
7509886,K00678.02,1,CANDIDATE,19 01 45.396,+43 10 06.53,4.14,253,2.42,0.05,0,0.02,5.56,3.52,1364,5174,3.91,1.75,0.91,2,2.56
7515212,K00679.01,1,CANDIDATE,19 10 28.997,+43 08 29.93,31.81,366,9.19,0.21,0,0.02,13.5,2.61,618,5913,4.37,1.16,1.17,2,1.92
7515212,K00679.02,1,CANDIDATE,19 10 28.997,+43 08 29.93,16.26,47,7.39,0.13,0,0.01,8.6,0.94,774,5913,4.37,1.16,1.17,2,1.38
7529266,K00680.01,1,CANDIDATE,19 29 08.958,+43 11 50.21,8.6,4516,8.99,0.09,0,0.06,7.36,8,1032,6327,4.35,1.18,1.13,1,1.17
7619236,K00682.01,1,CANDIDATE,19 40 47.520,+43 16 10.23,562.14,5512,9.49,1.37,0,0.08,325,10.8,240,5592,4.25,1.29,1.08,1,0
7630229,K00683.01,1,CANDIDATE,19 51 17.834,+43 15 30.17,278.12,2243,3.82,0.86,0,0.05,348,6,295,5887,4.39,1.11,1.11,1,1.2
7730747,K00684.01,1,CANDIDATE,18 45 09.668,+43 24 48.03,4.03,862,1.99,0.05,0,0.16,4.53,30,1428,5472,3.96,1.72,0.98,1,1.01
7764367,K00685.01,1,CANDIDATE,19 41 54.177,+43 29 35.31,3.17,308,3.58,0.05,0,0.02,5.47,2.8,1625,6344,4.16,1.52,1.22,1,2.45
7906882,K00686.01,1,CANDIDATE,19 47 21.782,+43 38 49.64,52.51,14351,3.26,0.26,0,0.12,109.3,11.4,453,5559,4.47,0.9,0.87,1,2.68
7976520,K00687.01,1,CANDIDATE,19 48 28.110,+43 42 41.15,4.18,255,2.06,0.05,0,0.01,15.6,1.46,1107,5885,4.5,0.93,0.99,1,1.84
8161561,K00688.01,1,CANDIDATE,19 21 17.468,+44 02 08.91,3.28,270,2.99,0.05,0,0.02,7.5,2.28,1545,6464,4.25,1.35,1.2,1,3.26
8361905,K00689.01,1,CANDIDATE,19 21 53.123,+44 23 13.49,15.87,463,3.5,0.12,0,0.02,23,1.96,622,5438,4.6,0.83,1,1,1.16
8480285,K00691.01,1,CANDIDATE,18 59 09.192,+44 35 30.04,29.67,661,8.57,0.2,0,0.03,19.22,3.26,680,6277,4.34,1.18,1.12,2,1.99
8480285,K00691.02,1,CANDIDATE,18 59 09.192,+44 35 30.04,16.23,115,6.43,0.13,0,0.01,12.85,1.39,832,6277,4.34,1.18,1.12,2,0.26
8557374,K00692.01,1,CANDIDATE,19 23 17.805,+44 38 49.84,2.46,177,1.82,0.04,0,0.01,10.4,1.14,1276,5806,4.55,0.87,0.98,2,0.3
8557374,K00692.02,1,CANDIDATE,19 23 17.805,+44 38 49.84,4.82,360,0.88,0.06,0,0.02,16.2,2.1,1018,5806,4.55,0.87,0.98,2,0.89
8738735,K00693.01,1,CANDIDATE,18 59 01.164,+44 57 21.72,28.78,323,7.68,0.19,0,0.02,22.4,2.04,661,6352,4.44,1.07,1.15,2,3.16
8738735,K00693.02,1,CANDIDATE,18 59 01.164,+44 57 21.72,15.66,383,7.1,0.13,0,0.02,14.9,2.16,812,6352,4.44,1.07,1.15,2,0.78
8802165,K00694.01,1,CANDIDATE,18 55 35.918,+45 01 00.81,17.42,929,5.1,0.13,0,0.03,18.4,2.87,657,5779,4.55,0.86,0.97,1,5.98
8805348,K00695.01,1,CANDIDATE,19 02 37.427,+45 04 46.41,29.91,580,4.84,0.2,0,0.02,47,2.8,663,6226,4.37,1.14,1.1,1,0.27
8878187,K00697.01,1,CANDIDATE,19 16 00.212,+45 09 15.37,3.03,483,3.98,0.04,0,0.02,3.49,4.24,1601,5779,4.05,1.7,1.18,1,2.14
8891278,K00698.01,1,CANDIDATE,19 35 39.272,+45 11 23.25,12.72,7514,2.46,0.1,0,0.11,24.6,10.87,748,5705,4.47,0.91,0.9,1,7.7
8962094,K00700.01,1,CANDIDATE,19 39 53.643,+45 12 49.29,30.86,545,2.86,0.19,0,0.02,48.62,2.82,617,5922,4.37,1.07,0.98,4,1.14
8962094,K00700.02,1,CANDIDATE,19 39 53.643,+45 12 49.29,9.36,253,3.17,0.09,0,0.02,21.95,1.71,920,5922,4.37,1.07,0.98,4,3.13
8962094,K00700.03,1,CANDIDATE,19 39 53.643,+45 12 49.29,14.67,215,3.75,0.12,0,0.01,29.61,1.57,792,5922,4.37,1.07,0.98,4,0.73
8962094,K00700.04,1,CANDIDATE,19 39 53.643,+45 12 49.29,68.16,281,5.63,0.32,0,0.02,82.45,1.8,474,5922,4.37,1.07,0.98,4,2.16
9002278,K00701.01,1,CANDIDATE,18 52 51.057,+45 20 59.50,18.16,966,2.96,0.12,0,0.03,40.42,1.91,481,4807,4.69,0.6,0.65,4,1.49
9002278,K00701.02,1,CANDIDATE,18 52 51.057,+45 20 59.50,5.71,438,2.33,0.05,0,0.02,18.7,1.23,707,4807,4.69,0.6,0.65,4,2.51
9002278,K00701.03,1,CANDIDATE,18 52 51.057,+45 20 59.50,122.39,698,6.64,0.42,0,0.02,144.2,1.54,255,4807,4.69,0.6,0.65,4,1.2
9002278,K00701.05,1,CANDIDATE,18 52 51.057,+45 20 59.50,12.44,81,3.72,0.1,0,0.01,25,0.6,590,,,0.68,,4,0.02
9266431,K00704.01,1,CANDIDATE,18 57 32.681,+45 43 10.96,18.4,694,2.86,0.13,0,0.03,23.7,2.8,629,5444,4.47,0.88,0.83,1,1.64
9458613,K00707.01,1,CANDIDATE,19 16 18.611,+46 00 18.79,21.78,824,8.2,0.17,0,0.03,13.59,5.73,862,5904,4.03,1.82,1.3,5,3.7
9458613,K00707.02,1,CANDIDATE,19 16 18.611,+46 00 18.79,41.03,575,9.88,0.25,0,0.02,20.73,4.8,697,5904,4.03,1.82,1.3,5,0.47
9458613,K00707.03,1,CANDIDATE,19 16 18.611,+46 00 18.79,31.78,452,9.07,0.21,0,0.02,17.49,4.25,759,5904,4.03,1.82,1.3,5,3.79
9458613,K00707.04,1,CANDIDATE,19 16 18.611,+46 00 18.79,13.18,295,6.71,0.12,0,0.02,9.72,3.44,1018,5904,4.03,1.82,1.3,5,0.4
9458613,K00707.05,1,CANDIDATE,19 16 18.611,+46 00 18.79,5.67,83,4.91,0.07,0,0.01,5.54,1.83,1347,5904,4.03,1.82,1.3,5,4.16
9530945,K00708.01,1,CANDIDATE,19 34 54.734,+46 07 44.94,17.41,596,7.02,0.14,0,0.02,14.14,2.73,766,6278,4.45,1.05,1.13,2,1.33
9530945,K00708.02,1,CANDIDATE,19 34 54.734,+46 07 44.94,7.69,298,4.97,0.08,0,0.02,8.21,1.96,1008,6278,4.45,1.05,1.13,2,1.95
9578686,K00709.01,1,CANDIDATE,19 09 19.871,+46 12 12.64,21.38,633,3.92,0.15,0,0.02,42,2.16,606,5658,4.52,0.87,0.92,1,4.8
9590976,K00710.01,1,CANDIDATE,19 32 09.060,+46 16 39.07,5.37,190,4.01,0.07,0,0.02,5.46,2.3,1320,6653,4.31,1.36,1.38,3,2.32
9590976,K00710.02,1,CANDIDATE,19 32 09.060,+46 16 39.07,8.59,102,3.7,0.09,0,0.01,7.46,1.83,1133,6653,4.31,1.36,1.38,3,3.31
9590976,K00710.03,1,CANDIDATE,19 32 09.060,+46 16 39.07,3.89,61,4,0.05,0,0.01,4.4,1.25,1471,6653,4.31,1.36,1.38,3,0.03
9597345,K00711.01,1,CANDIDATE,19 41 39.075,+46 15 59.30,44.7,836,6.38,0.25,0,0.03,44,3.19,501,5502,4.4,1.06,1.02,3,0.37
9597345,K00711.02,1,CANDIDATE,19 41 39.075,+46 15 59.30,3.62,202,3.18,0.05,0,0.01,8.2,1.5,1164,5502,4.4,1.06,1.02,3,3.87
9597345,K00711.03,1,CANDIDATE,19 41 39.075,+46 15 59.30,124.52,694,9.78,0.49,0,0.03,87,2.83,356,5502,4.4,1.06,1.02,3,0.82
9702072,K00714.01,1,CANDIDATE,19 12 01.948,+46 28 24.82,4.18,850,2.21,0.05,0,0.03,14.8,2.58,1019,5396,4.49,0.9,0.91,1,0.31
9846348,K00716.01,1,CANDIDATE,19 49 58.118,+46 41 40.27,26.89,2216,2.32,0.18,0,0.06,38,6.8,629,6115,4.49,0.98,1.08,1,0.43
9873254,K00717.01,1,CANDIDATE,18 48 51.101,+46 43 04.15,14.71,265,3.16,0.12,0,0.02,35.88,1.74,748,5686,4.41,1.08,1.1,2,0.28
9873254,K00717.02,1,CANDIDATE,18 48 51.101,+46 43 04.15,3.6,66,1.32,0.05,0,0.01,14.05,0.95,1201,5686,4.41,1.08,1.1,2,0.64
9884104,K00718.01,1,CANDIDATE,19 14 57.356,+46 45 45.22,4.59,383,3.32,0.06,0,0.02,10.1,2.58,1225,5788,4.27,1.31,1.17,3,0.59
9884104,K00718.02,1,CANDIDATE,19 14 57.356,+46 45 45.22,22.71,549,5.77,0.17,0,0.02,29.4,3.07,718,5788,4.27,1.31,1.17,3,5.07
9884104,K00718.03,1,CANDIDATE,19 14 57.356,+46 45 45.22,47.9,366,5.71,0.27,0,0.02,48,2.67,561,5788,4.27,1.31,1.17,3,1.79
9950612,K00719.01,1,CANDIDATE,19 26 01.480,+46 53 44.67,9.03,578,1.51,0.08,0,0.02,36.94,1.64,607,4689,4.66,0.66,0.72,4,2.47
9950612,K00719.02,1,CANDIDATE,19 26 01.480,+46 53 44.67,28,190,2.76,0.16,0,0.01,78.75,0.88,416,4689,4.66,0.66,0.72,4,0.29
9950612,K00719.03,1,CANDIDATE,19 26 01.480,+46 53 44.67,45.9,314,2.82,0.23,0,0.02,109.17,1.18,353,4689,4.66,0.66,0.72,4,0.18
9950612,K00719.04,1,CANDIDATE,19 26 01.480,+46 53 44.67,4.16,161,1.45,0.05,0,0.01,22.03,0.81,789,4689,4.66,0.66,0.72,4,4.25
9963524,K00720.01,1,CANDIDATE,19 46 37.141,+46 50 06.97,5.69,1360,2.52,0.06,0,0.03,16.5,2.96,875,5324,4.54,0.81,0.82,4,2.31
9963524,K00720.02,1,CANDIDATE,19 46 37.141,+46 50 06.97,10.04,1111,2.57,0.09,0,0.03,24,2.81,723,5324,4.54,0.81,0.82,4,2.45
9963524,K00720.03,1,CANDIDATE,19 46 37.141,+46 50 06.97,18.37,1088,2.36,0.13,0,0.04,36,3.05,591,5324,4.54,0.81,0.82,4,1.05
9963524,K00720.04,1,CANDIDATE,19 46 37.141,+46 50 06.97,2.8,396,2.12,0.04,0,0.02,10.2,1.56,1111,5324,4.54,0.81,0.82,4,0.1
9964801,K00721.01,1,CANDIDATE,19 48 16.421,+46 50 03.40,13.72,275,7.28,0.12,0,0.02,10.51,2.76,974,6029,4.09,1.56,1.09,1,0.49
9965439,K00722.01,1,CANDIDATE,19 49 02.183,+46 50 35.48,46.41,491,7.42,0.26,0,0.02,27.7,2.64,556,6314,4.45,1.05,1.14,1,4.69
10002866,K00723.01,1,CANDIDATE,19 11 37.463,+46 56 15.98,3.94,1260,1.84,0.05,0,0.04,10.9,3,955,5342,4.62,0.76,0.86,3,6.45
10002866,K00723.02,1,CANDIDATE,19 11 37.463,+46 56 15.98,28.08,1811,4.57,0.17,0,0.04,40,3.3,494,5342,4.62,0.76,0.86,3,0.45
10002866,K00723.03,1,CANDIDATE,19 11 37.463,+46 56 15.98,10.09,2010,1.82,0.09,0,0.05,20.5,4.4,694,5342,4.62,0.76,0.86,3,0.68
10221013,K00728.01,1,CANDIDATE,19 46 34.153,+47 13 49.19,7.19,8128,2.03,0.08,0,0.1,16.7,11.2,994,6166,4.47,1,1.09,1,1.67
10227020,K00730.01,1,CANDIDATE,19 53 16.406,+47 16 46.17,14.79,827,6.08,0.12,0,0.03,16.4,3,765,5832,4.39,1.03,0.95,4,0.57
10227020,K00730.02,1,CANDIDATE,19 53 16.406,+47 16 46.17,9.85,392,5.84,0.09,0,0.02,12.5,1.98,878,5832,4.39,1.03,0.95,4,0.93
10227020,K00730.03,1,CANDIDATE,19 53 16.406,+47 16 46.17,19.72,557,5.66,0.14,0,0.02,19.8,2.5,696,5832,4.39,1.03,0.95,4,1.3
10227020,K00730.04,1,CANDIDATE,19 53 16.406,+47 16 46.17,7.38,280,5.56,0.07,0,0.02,10.3,1.64,964,5832,4.39,1.03,0.95,4,2.29
10265898,K00732.01,1,CANDIDATE,19 13 18.699,+47 22 53.73,1.26,1138,1.76,0.02,0,0.03,5.4,2.6,1408,5379,4.59,0.78,0.86,3,0.21
10265898,K00732.02,1,CANDIDATE,19 13 18.699,+47 22 53.73,3.3,156,2.02,0.04,0,0.01,10.3,0.99,1032,5379,4.59,0.78,0.86,3,0.96
10265898,K00732.03,1,CANDIDATE,19 13 18.699,+47 22 53.73,5.25,177,2.63,0.06,0,0.01,14,1.03,883,5379,4.59,0.78,0.86,3,1.51
10271806,K00733.01,1,CANDIDATE,19 23 44.231,+47 21 27.36,5.93,1626,2.56,0.06,0,0.04,18.1,2.84,798,5210,4.64,0.72,0.83,4,0.36
10271806,K00733.02,1,CANDIDATE,19 23 44.231,+47 21 27.36,11.35,1199,3.05,0.09,0,0.03,28,2.47,641,5210,4.64,0.72,0.83,4,5.04
10271806,K00733.03,1,CANDIDATE,19 23 44.231,+47 21 27.36,3.13,460,2.05,0.04,0,0.02,11.8,1.52,990,5210,4.64,0.72,0.83,4,2.59
10271806,K00733.04,1,CANDIDATE,19 23 44.231,+47 21 27.36,18.64,839,1.87,0.13,0,0.03,39,2.55,544,5210,4.64,0.72,0.83,4,4.36
10272442,K00734.01,1,CANDIDATE,19 24 47.351,+47 18 28.08,24.54,1099,7.8,0.17,0,0.03,16.1,3.4,618,5963,4.52,0.92,1.02,2,2.76
10272442,K00734.02,1,CANDIDATE,19 24 47.351,+47 18 28.08,70.28,670,4.17,0.34,0,0.18,32.5,17.7,436,5963,4.52,0.92,1.02,2,1.4
10287242,K00735.01,1,CANDIDATE,19 46 46.406,+47 23 31.74,22.34,2781,6.03,0.14,0,0.06,14.43,5.7,570,5317,4.48,0.85,0.8,1,2.86
10340423,K00736.01,1,CANDIDATE,19 28 46.553,+47 27 25.52,18.79,1484,3.31,0.12,0,0.04,34.4,2.29,418,4304,4.71,0.56,0.59,2,1.84
10340423,K00736.02,1,CANDIDATE,19 28 46.553,+47 27 25.52,6.74,659,3.03,0.06,0,0.02,17.4,1.38,586,4304,4.71,0.56,0.59,2,2.32
10358759,K00738.01,1,CANDIDATE,19 53 23.599,+47 29 28.43,10.34,1166,3.65,0.09,0,0.04,10.2,3.8,825,5966,4.52,0.92,1.03,2,1.13
10358759,K00738.02,1,CANDIDATE,19 53 23.599,+47 29 28.43,13.29,951,3.84,0.11,0,0.03,12.1,3.5,759,5966,4.52,0.92,1.03,2,0.12
10386984,K00739.01,1,CANDIDATE,18 51 56.111,+47 34 42.92,1.29,742,1.52,0.02,0,0.03,5.8,1.48,975,4153,4.73,0.54,0.57,1,0.67
10395381,K00740.01,1,CANDIDATE,19 10 25.964,+47 30 34.86,17.67,866,3.43,0.12,0,0.03,26,2.21,509,4858,4.64,0.67,0.72,1,0.37
10526549,K00746.01,1,CANDIDATE,19 12 33.179,+47 43 28.02,9.27,1292,3.39,0.08,0,0.04,16.1,2.64,643,4871,4.61,0.69,0.7,1,1.41
10583066,K00747.01,1,CANDIDATE,18 54 50.610,+47 51 47.77,6.03,1908,1.75,0.06,0,0.05,14.6,3.2,648,4473,4.69,0.59,0.63,1,2.2
10601284,K00749.01,1,CANDIDATE,19 29 30.271,+47 52 51.56,5.35,835,3.1,0.06,0,0.03,11.7,2.37,914,5559,4.58,0.81,0.91,3,0.23
10601284,K00749.02,1,CANDIDATE,19 29 30.271,+47 52 51.56,3.94,385,2.48,0.05,0,0.02,9.5,1.66,1015,5559,4.58,0.81,0.91,3,0
10601284,K00749.03,1,CANDIDATE,19 29 30.271,+47 52 51.56,8.11,286,3.24,0.08,0,0.02,15.4,1.42,793,5559,4.58,0.81,0.91,3,0.29
10662202,K00750.01,1,CANDIDATE,19 21 51.628,+47 55 45.05,21.68,878,3.15,0.14,0,0.03,38,2.19,486,4900,4.62,0.69,0.72,2,1.09
10662202,K00750.02,1,CANDIDATE,19 21 51.628,+47 55 45.05,5.04,160,2.12,0.05,0,0.01,18,0.9,789,,,0.69,,2,0.22
10682541,K00751.01,1,CANDIDATE,19 51 13.982,+47 56 48.02,5,931,2.04,0.05,0,0.03,17,2.4,893,5249,4.55,0.79,0.8,1,2.05
10797460,K00752.01,1,CANDIDATE,19 27 44.216,+48 08 29.94,9.49,647,3.17,0.09,0,0.02,22,2.5,867,5763,4.41,0.99,0.92,2,0.8
10797460,K00752.02,1,CANDIDATE,19 27 44.216,+48 08 29.94,54.42,875,4.61,0.27,0,0.03,71,3.1,483,5763,4.41,0.99,0.92,2,0.39
10811496,K00753.01,1,CANDIDATE,19 48 01.157,+48 08 02.86,19.9,9041,1.54,0.14,0,0.09,82,9,642,5853,4.54,0.88,0.99,1,0.92
10854555,K00755.01,1,CANDIDATE,19 15 01.172,+48 13 34.32,2.53,668,1.65,0.04,0,0.03,8.2,2.8,1382,5953,4.44,1,1,1,0.3
10872983,K00756.01,1,CANDIDATE,19 45 08.672,+48 13 28.81,11.09,1542,4.99,0.1,0,0.04,10.9,4.1,817,6014,4.51,0.94,1.04,3,4.39
10872983,K00756.02,1,CANDIDATE,19 45 08.672,+48 13 28.81,4.13,703,3.31,0.05,0,0.03,5.66,2.8,1138,6014,4.51,0.94,1.04,3,1.24
10872983,K00756.03,1,CANDIDATE,19 45 08.672,+48 13 28.81,2.57,204,2.5,0.04,0,0.02,4.12,1.56,1336,6014,4.51,0.94,1.04,3,0.29
10910878,K00757.01,1,CANDIDATE,19 07 59.875,+48 22 32.84,16.07,4922,3.53,0.12,0,0.06,35.9,4.8,555,5099,4.65,0.7,0.79,3,2.72
10910878,K00757.02,1,CANDIDATE,19 07 59.875,+48 22 32.84,41.19,2226,4.58,0.22,0,0.04,67.3,3.3,405,5099,4.65,0.7,0.79,3,0.46
10910878,K00757.03,1,CANDIDATE,19 07 59.875,+48 22 32.84,6.25,984,2.56,0.06,0,0.03,19.2,2.1,755,5099,4.65,0.7,0.79,3,1.63
10987985,K00758.01,1,CANDIDATE,19 48 06.152,+48 28 42.92,16.01,1185,3.32,0.11,0,0.04,25,2.7,553,4949,4.59,0.71,0.72,1,2.68
11018648,K00759.01,1,CANDIDATE,19 02 52.449,+48 30 21.09,32.63,1827,5.36,0.19,0,0.05,26.5,4.2,513,5608,4.56,0.83,0.92,2,2
11018648,K00759.02,1,CANDIDATE,19 02 52.449,+48 30 21.09,91.77,676,6.87,0.39,0,0.03,52.9,2.6,363,5608,4.56,0.83,0.92,2,0.12
11138155,K00760.01,1,CANDIDATE,19 28 40.093,+48 43 39.32,4.96,9862,2.22,0.06,0,0.1,12.22,10.9,1096,6095,4.5,0.96,1.06,1,0.55
11153539,K00762.01,1,CANDIDATE,19 53 49.644,+48 47 29.73,4.5,514,4.03,0.05,0,0.02,5.13,2.5,1126,6057,4.5,0.96,1.06,1,1.28
11242721,K00763.01,1,CANDIDATE,19 24 22.537,+48 56 01.83,19.65,11784,5.21,0.14,0,0.11,24.3,12.6,729,6057,4.39,1.07,1.03,1,3.6
11304958,K00764.01,1,CANDIDATE,19 42 13.213,+49 01 02.43,41.44,2791,10.62,0.22,0,0.05,27.9,4.7,474,5353,4.46,0.88,0.8,1,4.21
11391957,K00765.01,1,CANDIDATE,19 01 59.817,+49 16 38.46,8.35,1018,2.34,0.08,0,0.03,21,2.8,799,5612,4.58,0.82,0.93,1,1.81
11403044,K00766.01,1,CANDIDATE,19 27 44.678,+49 15 14.32,4.13,1466,3.21,0.05,0,0.04,7.8,4,1186,6098,4.47,0.99,1.06,1,0.17
11414511,K00767.01,1,CANDIDATE,19 48 03.713,+49 13 31.04,2.82,16936,2.5,0.04,0,0.12,9.64,12,1241,5597,4.44,0.94,0.87,1,2.88
11460018,K00769.01,1,CANDIDATE,19 37 03.794,+49 18 50.73,4.28,690,3.02,0.05,0,0.03,8.1,2.3,1009,5629,4.57,0.82,0.93,1,1.01
11465813,K00771.01,1,CANDIDATE,19 46 47.666,+49 18 59.32,670.65,16760,60.03,1.5,0,0.14,65,15.7,201,5517,4.41,1.03,1,1,0
11493732,K00772.01,1,CANDIDATE,18 54 54.221,+49 28 46.27,61.26,5073,7.42,0.31,0,0.11,31.5,13.1,500,6110,4.4,1.07,1.05,1,3.2
11507101,K00773.01,1,CANDIDATE,19 26 53.284,+49 28 51.13,38.38,664,5.74,0.22,0,0.02,52,2.3,523,5899,4.53,0.9,1,1,1.5
11656840,K00774.01,1,CANDIDATE,19 15 56.836,+49 44 01.47,7.44,24475,2.32,0.08,0,0.14,28,16,984,6129,4.46,1.01,1.07,1,2.61
11754553,K00775.01,1,CANDIDATE,19 06 57.129,+49 58 32.70,16.39,1000,3.13,0.11,0,0.03,26,1.93,425,4222,4.72,0.55,0.58,3,3.64
11754553,K00775.02,1,CANDIDATE,19 06 57.129,+49 58 32.70,7.88,1297,2.42,0.07,0,0.04,16,2.21,541,4222,4.72,0.55,0.58,3,3.55
11754553,K00775.03,1,CANDIDATE,19 06 57.129,+49 58 32.70,36.45,1040,4.18,0.18,0,0.03,44,1.96,326,4222,4.72,0.55,0.58,3,0.55
11812062,K00776.01,1,CANDIDATE,19 23 08.577,+50 03 14.83,3.73,5149,2.6,0.05,0,0.06,11.7,5.5,1013,5482,4.59,0.79,0.9,1,0.43
11818800,K00777.01,1,CANDIDATE,19 37 16.047,+50 04 48.83,40.42,6061,3.13,0.22,0,0.09,62,8.1,488,5518,4.48,0.88,0.86,1,3.13
11853255,K00778.01,1,CANDIDATE,19 00 42.290,+50 08 59.34,2.24,791,1.07,0.03,0,0.03,12.9,1.61,822,4215,4.72,0.55,0.58,1,1.33
